segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value
1700,75.912914,17.662337,75.91292,17.661941,CI,0.1,43.84247,zone_8,Distribution Pipeline,complete,35,50,100
1701,75.91292,17.661916,75.912924,17.661604,CI,0.1,34.5455,zone_8,Distribution Pipeline,complete,35,50,100
1702,75.912925,17.661565,75.912929,17.661292,CI,0.1,30.21694,zone_8,Distribution Pipeline,complete,35,50,100
1703,75.912795,17.661286,75.912791,17.661564,CI,0.1,30.79843,zone_8,Distribution Pipeline,complete,35,50,100
1704,75.91279,17.661599,75.912785,17.661911,CI,0.1,34.58048,zone_8,Distribution Pipeline,complete,35,50,100
1705,75.912785,17.661947,75.912779,17.662332,CI,0.1,42.57318,zone_8,Distribution Pipeline,complete,35,50,100
1706,75.912638,17.662326,75.912648,17.661942,CI,0.1,42.50744,zone_8,Distribution Pipeline,complete,35,50,100
1707,75.912649,17.661907,75.912657,17.6616,CI,0.1,33.99024,zone_8,Distribution Pipeline,complete,35,50,100
1708,75.912658,17.661566,75.912665,17.661293,CI,0.1,30.18588,zone_8,Distribution Pipeline,complete,35,50,100
1709,75.912531,17.661285,75.912523,17.661564,CI,0.1,30.92898,zone_8,Distribution Pipeline,complete,35,50,100
1710,75.912522,17.661612,75.912513,17.661904,CI,0.1,32.34836,zone_8,Distribution Pipeline,complete,35,50,100
1711,75.912512,17.661941,75.912501,17.662321,CI,0.1,42.04994,zone_8,Distribution Pipeline,complete,35,50,100
1712,75.912365,17.662316,75.912374,17.661943,CI,0.1,41.25866,zone_8,Distribution Pipeline,complete,35,50,100
1713,75.912375,17.661899,75.912382,17.661608,CI,0.1,32.24538,zone_8,Distribution Pipeline,complete,35,50,100
1714,75.912383,17.661566,75.91239,17.661294,CI,0.1,30.18159,zone_8,Distribution Pipeline,complete,35,50,100
1715,75.912254,17.661285,75.912248,17.661564,CI,0.1,30.91875,zone_8,Distribution Pipeline,complete,35,50,100
1716,75.912247,17.661603,75.912241,17.661896,CI,0.1,32.44652,zone_8,Distribution Pipeline,complete,35,50,100
1717,75.91224,17.66194,75.912232,17.662311,CI,0.1,40.96271,zone_8,Distribution Pipeline,complete,35,50,100
1718,75.912093,17.662305,75.912101,17.66193,CI,0.1,41.55165,zone_8,Distribution Pipeline,complete,35,50,100
1719,75.912102,17.661892,75.912108,17.661591,CI,0.1,33.30315,zone_8,Distribution Pipeline,complete,35,50,100
1720,75.912109,17.661565,75.912114,17.661291,CI,0.1,30.34722,zone_8,Distribution Pipeline,complete,35,50,100
1721,75.911989,17.661276,75.91198,17.661564,CI,0.1,31.91384,zone_8,Distribution Pipeline,complete,35,50,100
1722,75.911978,17.661609,75.911969,17.661888,CI,0.1,30.90925,zone_8,Distribution Pipeline,complete,35,50,100
1723,75.911967,17.661925,75.911955,17.6623,CI,0.1,41.53477,zone_8,Distribution Pipeline,complete,35,50,100
1724,75.911817,17.662294,75.911828,17.661929,CI,0.1,40.46938,zone_8,Distribution Pipeline,complete,35,50,100
1725,75.911829,17.661883,75.911837,17.661598,CI,0.1,31.59141,zone_8,Distribution Pipeline,complete,35,50,100
1726,75.911838,17.661563,75.911846,17.661287,CI,0.1,30.54741,zone_8,Distribution Pipeline,complete,35,50,100
1727,75.914475,17.658547,75.914725,17.659321,CI,0.1,89.66351,zone_8,Distribution Pipeline,complete,35,50,100
1728,75.914247,17.658617,75.914545,17.659414,CI,0.1,94.24076,zone_8,Distribution Pipeline,complete,35,50,100
1729,75.91477,17.659753,75.914202,17.659766,CI,0.1,60.49363,zone_8,Distribution Pipeline,complete,35,50,100
1730,75.914846,17.660052,75.9142,17.659964,CI,0.1,72.63196,zone_8,Distribution Pipeline,complete,35,50,100
1731,75.914716,17.659678,75.914595,17.659385,CI,0.1,36.05456,zone_8,Distribution Pipeline,complete,35,50,100
1732,75.913608,17.658742,75.9138,17.659789,CI,0.1,126.45792,zone_8,Distribution Pipeline,complete,35,50,100
1733,75.9138,17.659789,75.913776,17.658717,CI,0.1,135.1201,zone_8,Distribution Pipeline,complete,35,50,100
1734,75.914078,17.660614,75.914002,17.660358,CI,0.1,32.70289,zone_8,Distribution Pipeline,complete,35,50,100
1735,75.914169,17.66031,75.913754,17.660117,CI,0.1,58.18052,zone_8,Distribution Pipeline,complete,35,50,100
1736,75.914193,17.66012,75.913298,17.659727,CI,0.1,125.80403,zone_8,Distribution Pipeline,complete,35,50,100
1737,75.916554,17.665066,75.915662,17.66498,CI,0.1,95.19229,zone_8,Distribution Pipeline,complete,35,50,100
1738,75.915502,17.665206,75.91654,17.665319,CI,0.1,110.84445,zone_8,Distribution Pipeline,complete,35,50,100
1739,75.916528,17.665551,75.915344,17.665426,CI,0.1,126.38224,zone_8,Distribution Pipeline,complete,35,50,100
1740,75.916503,17.665779,75.915164,17.665651,CI,0.1,142.85067,zone_8,Distribution Pipeline,complete,35,50,100
1741,75.914828,17.672685,75.914876,17.672954,CI,0.1,30.23169,zone_8,Distribution Pipeline,complete,35,50,100
1742,75.91468,17.672706,75.914746,17.673009,CI,0.1,34.2294,zone_8,Distribution Pipeline,complete,35,50,100
1743,75.914548,17.672725,75.914612,17.673221,CI,0.1,55.32336,zone_8,Distribution Pipeline,complete,35,50,100
1744,75.914473,17.673241,75.914407,17.672745,CI,0.1,55.2905,zone_8,Distribution Pipeline,complete,35,50,100
1745,75.912981,17.672866,75.912956,17.672803,CI,0.1,7.39312,zone_8,Distribution Pipeline,complete,35,50,100
1746,75.912155,17.65937,75.913178,17.659185,CI,0.1,112.08663,zone_8,Distribution Pipeline,complete,35,50,100
1747,75.912365,17.673129,75.912687,17.673739,CI,0.1,96.64644,zone_8,Distribution Pipeline,complete,35,50,100
1748,75.907793,17.64982,75.909002,17.65171,CI,0.1,420.92356,zone_8,Distribution Pipeline,complete,35,50,100
1749,75.908234,17.648553,75.90831,17.649644,CI,0.1,121.01499,zone_5,Distribution Pipeline,complete,35,50,100
1750,75.909296,17.649274,75.910253,17.649149,CI,0.1,102.46959,zone_5,Distribution Pipeline,complete,35,50,100
1751,75.909388,17.649556,75.910152,17.649494,CI,0.1,81.43183,zone_5,Distribution Pipeline,complete,35,50,100
1752,75.909161,17.648536,75.908459,17.648799,CI,0.1,98.14729,zone_5,Distribution Pipeline,complete,35,50,100
1753,75.909162,17.648747,75.908481,17.649144,CI,0.1,117.23522,zone_5,Distribution Pipeline,complete,35,50,100
1754,75.90944,17.648542,75.909466,17.648949,CI,0.1,45.10779,zone_5,Distribution Pipeline,complete,35,50,100
1755,75.90784,17.648637,75.910381,17.648766,CI,0.1,273.83583,zone_5,Distribution Pipeline,complete,35,50,100
1756,75.904606,17.650343,75.905795,17.649999,CI,0.1,155.35821,zone_8,Distribution Pipeline,complete,35,50,100
1757,75.910709,17.648139,75.910381,17.648766,CI,0.1,77.6425,zone_5,Distribution Pipeline,complete,35,50,100
1758,75.900584,17.64828,75.90041,17.647945,CI,0.1,41.39379,zone_6,Distribution Pipeline,complete,35,50,100
1759,75.907373,17.650975,75.906536,17.650543,CI,0.1,130.61441,zone_8,Distribution Pipeline,complete,35,50,100
1760,75.906591,17.650563,75.907015,17.650925,CI,0.1,74.32478,zone_8,Distribution Pipeline,complete,35,50,100
1761,75.907348,17.651155,75.908978,17.651201,CI,0.1,173.03487,zone_8,Distribution Pipeline,complete,35,50,100
1762,75.90738,17.650926,75.908005,17.651014,CI,0.1,67.00871,zone_8,Distribution Pipeline,complete,35,50,100
1763,75.907397,17.650811,75.908066,17.650912,CI,0.1,71.93423,zone_8,Distribution Pipeline,complete,35,50,100
1764,75.909052,17.650953,75.908478,17.65023,CI,0.1,164.52712,zone_8,Distribution Pipeline,complete,35,50,100
1765,75.909244,17.650207,75.909052,17.649315,CI,0.1,100.76193,zone_5,Distribution Pipeline,complete,35,50,100
1766,75.908835,17.649341,75.909024,17.650232,CI,0.1,100.71561,zone_5,Distribution Pipeline,complete,35,50,100
1767,75.908865,17.650231,75.908688,17.649389,CI,0.1,95.07178,zone_8,Distribution Pipeline,complete,35,50,100
1768,75.911059,17.650939,75.909085,17.651205,CI,0.1,211.44972,zone_8,Distribution Pipeline,complete,35,50,100
1769,75.909636,17.651131,75.909532,17.650399,CI,0.1,81.73618,zone_8,Distribution Pipeline,complete,35,50,100
1770,75.912596,17.653833,75.912962,17.656354,CI,0.1,285.09017,zone_8,Distribution Pipeline,complete,35,50,100
1771,75.912745,17.650667,75.911949,17.65078,CI,0.1,85.33589,zone_5,Distribution Pipeline,complete,35,50,100
1772,75.915205,17.654393,75.915921,17.654574,CI,0.1,78.92136,zone_8,Distribution Pipeline,complete,35,50,100
1773,75.914031,17.653692,75.914644,17.656618,CI,0.1,336.03037,zone_8,Distribution Pipeline,complete,35,50,100
1774,75.916946,17.653912,75.918378,17.653719,CI,0.1,153.41829,zone_5,Distribution Pipeline,complete,35,50,100
1775,75.916888,17.65386,75.918367,17.653257,CI,0.1,175.76597,zone_5,Distribution Pipeline,complete,35,50,100
1776,75.917876,17.653786,75.91843,17.654864,CI,0.1,132.92399,zone_5,Distribution Pipeline,complete,35,50,100
1777,75.916264,17.653416,75.91597,17.653948,CI,0.1,82.23115,zone_5,Distribution Pipeline,complete,35,50,100
1778,75.916183,17.654461,75.915346,17.65521,CI,0.1,121.65674,zone_8,Distribution Pipeline,complete,35,50,100
1779,75.912234,17.650739,75.912288,17.651302,CI,0.1,62.48319,zone_5,Distribution Pipeline,complete,35,50,100
1780,75.912745,17.650667,75.912714,17.649886,CI,0.1,100.24557,zone_5,Distribution Pipeline,complete,35,50,100
1781,75.914148,17.651886,75.913478,17.652512,CI,0.1,120.22008,zone_5,Distribution Pipeline,complete,35,50,100
1782,75.918408,17.652914,75.918775,17.654648,CI,0.1,195.89941,zone_5,Distribution Pipeline,complete,35,50,100
1783,75.90693,17.657773,75.90905,17.657712,CI,0.1,234.98714,zone_7,Distribution Pipeline,complete,35,50,100
1784,75.909917,17.655638,75.908321,17.655448,CI,0.1,173.97515,zone_7,Distribution Pipeline,complete,35,50,100
1785,75.907602,17.656134,75.909089,17.656853,CI,0.1,206.77634,zone_7,Distribution Pipeline,complete,35,50,100
1786,75.908601,17.656507,75.908008,17.657927,CI,0.1,169.26944,zone_7,Distribution Pipeline,complete,35,50,100
1787,75.909089,17.656853,75.908678,17.65777,CI,0.1,110.49469,zone_7,Distribution Pipeline,complete,35,50,100
1788,75.908949,17.655653,75.908624,17.656464,CI,0.1,96.12223,zone_7,Distribution Pipeline,complete,35,50,100
1789,75.908484,17.655514,75.908176,17.656286,CI,0.1,91.53021,zone_7,Distribution Pipeline,complete,35,50,100
1790,75.918216,17.653708,75.918157,17.653259,CI,0.1,50.09199,zone_5,Distribution Pipeline,complete,35,50,100
1791,75.917898,17.653764,75.917718,17.65334,CI,0.1,50.66537,zone_5,Distribution Pipeline,complete,35,50,100
1792,75.917353,17.653641,75.917408,17.65385,CI,0.1,23.77725,zone_5,Distribution Pipeline,complete,35,50,100
1793,75.917174,17.653881,75.917146,17.653704,CI,0.1,19.82966,zone_5,Distribution Pipeline,complete,35,50,100
1794,75.911059,17.650939,75.909151,17.651196,CI,0.1,204.38621,zone_8,Distribution Pipeline,complete,35,50,100
1795,75.90964,17.65113,75.909532,17.650399,CI,0.1,81.73493,zone_8,Distribution Pipeline,complete,35,50,100
1796,75.906806,17.658018,75.906733,17.657989,CI,0.1,8.39126,zone_7,Distribution Pipeline,complete,35,50,100
1797,75.91085,17.651405,75.911059,17.650939,CI,0.1,59.53774,zone_8,Distribution Pipeline,complete,35,50,100
1798,75.889068,17.665369,75.888737,17.665134,CI,0.1,58.94496,zone_6,Distribution Pipeline,complete,35,50,100
1799,75.88897,17.664473,75.887956,17.664989,CI,0.1,121.82318,zone_6,Distribution Pipeline,complete,35,50,100
1800,75.889762,17.664453,75.890126,17.6632,CI,0.1,183.32452,zone_6,Distribution Pipeline,complete,35,50,100
1801,75.884015,17.669853,75.884407,17.669874,CI,0.1,41.60788,zone_6,Distribution Pipeline,complete,35,50,100
1802,75.884015,17.669853,75.88354,17.669851,CI,0.1,50.52398,zone_6,Distribution Pipeline,complete,35,50,100
1803,75.882711,17.667717,75.882687,17.668083,CI,0.1,40.59344,zone_6,Distribution Pipeline,complete,35,50,100
1804,75.882724,17.667421,75.882711,17.667717,CI,0.1,32.84216,zone_6,Distribution Pipeline,complete,35,50,100
1805,75.882766,17.670303,75.880864,17.669568,CI,0.1,279.21908,zone_6,Distribution Pipeline,complete,35,50,100
1806,75.882527,17.669532,75.880882,17.669042,CI,0.1,227.87263,zone_6,Distribution Pipeline,complete,35,50,100
1807,75.882553,17.669035,75.880917,17.667922,CI,0.1,294.7081,zone_6,Distribution Pipeline,complete,35,50,100
1808,75.88408,17.668639,75.884248,17.667586,CI,0.1,119.86481,zone_6,Distribution Pipeline,complete,35,50,100
1809,75.885277,17.668673,75.885446,17.667896,CI,0.1,88.74949,zone_6,Distribution Pipeline,complete,35,50,100
1810,75.885678,17.668676,75.885987,17.667999,CI,0.1,86.88661,zone_6,Distribution Pipeline,complete,35,50,100
1811,75.883297,17.670154,75.884407,17.669874,CI,0.1,340.80692,zone_6,Distribution Pipeline,complete,35,50,100
1812,75.88347,17.669842,75.883135,17.668837,CI,0.1,145.4485,zone_6,Distribution Pipeline,complete,35,50,100
1813,75.88354,17.669851,75.884067,17.670809,CI,0.1,125.90873,zone_6,Distribution Pipeline,complete,35,50,100
1814,75.886552,17.671939,75.884644,17.671354,CI,0.1,212.5347,zone_6,Distribution Pipeline,complete,35,50,100
1815,75.886693,17.67048,75.885064,17.670968,CI,0.1,242.92375,zone_6,Distribution Pipeline,complete,35,50,100
1816,75.882573,17.665924,75.882869,17.665142,CI,0.1,92.01696,zone_6,Distribution Pipeline,complete,35,50,100
1817,75.882416,17.665862,75.88275,17.665103,CI,0.1,91.15392,zone_6,Distribution Pipeline,complete,35,50,100
1818,75.882286,17.665827,75.882589,17.665113,CI,0.1,85.28686,zone_6,Distribution Pipeline,complete,35,50,100
1819,75.882042,17.665754,75.882448,17.66486,CI,0.1,108.93843,zone_6,Distribution Pipeline,complete,35,50,100
1820,75.881863,17.665684,75.882265,17.664753,CI,0.1,111.61293,zone_6,Distribution Pipeline,complete,35,50,100
1821,75.88166,17.665588,75.882142,17.664548,CI,0.1,126.01772,zone_6,Distribution Pipeline,complete,35,50,100
1822,75.882608,17.66696,75.882997,17.666118,CI,0.1,101.97012,zone_6,Distribution Pipeline,complete,35,50,100
1823,75.883124,17.66736,75.884154,17.666442,CI,0.1,150.28836,zone_6,Distribution Pipeline,complete,35,50,100
1824,75.882687,17.668083,75.883364,17.670871,CI,0.1,337.28807,zone_6,Distribution Pipeline,complete,35,50,100
1825,75.887359,17.67003,75.887384,17.669488,CI,0.1,60.11577,zone_6,Distribution Pipeline,complete,35,50,100
1826,75.884011,17.671484,75.881305,17.671239,CI,0.1,289.25376,zone_6,Distribution Pipeline,complete,35,50,100
1827,75.890126,17.6632,75.88976,17.662993,CI,0.1,47.81397,zone_6,Distribution Pipeline,complete,35,50,100
1828,75.888983,17.663833,75.88487,17.66602,CI,0.1,500.86945,zone_6,Distribution Pipeline,complete,35,50,100
1829,75.888742,17.665142,75.887741,17.664654,CI,0.1,163.05839,zone_6,Distribution Pipeline,complete,35,50,100
1830,75.884446,17.669158,75.884407,17.669874,CI,0.1,79.35195,zone_6,Distribution Pipeline,complete,35,50,100
1831,75.873053,17.667145,75.872678,17.667839,CI,0.1,86.54223,zone_6,Distribution Pipeline,complete,35,50,100
1832,75.87267,17.66697,75.872271,17.667646,CI,0.1,85.898,zone_6,Distribution Pipeline,complete,35,50,100
1833,75.872307,17.666779,75.871889,17.66746,CI,0.1,87.43974,zone_6,Distribution Pipeline,complete,35,50,100
1834,75.864744,17.665375,75.864949,17.666237,CI,0.1,97.93452,zone_6,Distribution Pipeline,complete,35,50,100
1835,75.86415,17.665516,75.864322,17.666365,CI,0.1,95.81879,zone_6,Distribution Pipeline,complete,35,50,100
1836,75.865041,17.665301,75.865263,17.666198,CI,0.1,102.05732,zone_6,Distribution Pipeline,complete,35,50,100
1837,75.865414,17.665588,75.865326,17.665246,CI,0.1,38.9532,zone_6,Distribution Pipeline,complete,35,50,100
1838,75.864067,17.665185,75.863257,17.665392,CI,0.1,88.90737,zone_6,Distribution Pipeline,complete,35,50,100
1839,75.863342,17.66537,75.863273,17.665106,CI,0.1,30.08681,zone_6,Distribution Pipeline,complete,35,50,100
1840,75.859655,17.666639,75.859442,17.665929,CI,0.1,81.99179,zone_6,Distribution Pipeline,complete,35,50,100
1841,75.858542,17.667144,75.863515,17.665533,CI,0.1,565.47386,zone_6,Distribution Pipeline,complete,35,50,100
1842,75.859264,17.666837,75.85885,17.66601,CI,0.1,101.73423,zone_6,Distribution Pipeline,complete,35,50,100
1843,75.862143,17.665879,75.862035,17.665507,CI,0.1,42.73847,zone_6,Distribution Pipeline,complete,35,50,100
1844,75.871951,17.666593,75.871566,17.667268,CI,0.1,85.18734,zone_6,Distribution Pipeline,complete,35,50,100
1845,75.864107,17.66534,75.864002,17.664937,CI,0.1,45.94944,zone_6,Distribution Pipeline,complete,35,50,100
1846,75.886693,17.67048,75.88728,17.670083,CI,0.1,99.23139,zone_6,Distribution Pipeline,complete,35,50,100
1847,75.886693,17.67048,75.885986,17.670919,CI,0.1,109.17335,zone_6,Distribution Pipeline,complete,35,50,100
1848,75.88446,17.669878,75.888096,17.670058,CI,0.1,386.25244,zone_6,Distribution Pipeline,complete,35,50,100
1849,75.888426,17.669006,75.888453,17.670005,CI,0.1,115.72213,zone_6,Distribution Pipeline,complete,35,50,100
1850,75.887876,17.668449,75.887784,17.66872,CI,0.1,31.53604,zone_6,Distribution Pipeline,complete,35,50,100
1851,75.888471,17.668681,75.88796,17.668576,CI,0.1,55.4274,zone_6,Distribution Pipeline,complete,35,50,100
1852,75.882412,17.67128,75.88159,17.671673,CI,0.1,110.2969,zone_6,Distribution Pipeline,complete,35,50,100
1853,75.882539,17.669634,75.883105,17.669798,CI,0.1,63.77635,zone_6,Distribution Pipeline,complete,35,50,100
1854,75.885946,17.668038,75.884958,17.667791,CI,0.1,108.45575,zone_6,Distribution Pipeline,complete,35,50,100
1855,75.841497,17.66583,75.842782,17.66798,CI,0.1,221.3307,zone_6,Distribution Pipeline,complete,35,50,100
1856,75.932129,17.679607,75.932163,17.679192,CI,0.1,46.07307,zone_2,Distribution Pipeline,complete,35,50,100
1857,75.932404,17.679628,75.932447,17.679237,CI,0.1,43.58152,zone_2,Distribution Pipeline,complete,35,50,100
1858,75.933873,17.679168,75.934204,17.679169,CI,0.1,35.10529,zone_2,Distribution Pipeline,complete,35,50,100
1859,75.934204,17.679169,75.934188,17.679372,CI,0.1,22.52042,zone_2,Distribution Pipeline,complete,35,50,100
1860,75.934204,17.679169,75.934215,17.678965,CI,0.1,22.63528,zone_2,Distribution Pipeline,complete,35,50,100
1861,75.93361,17.679164,75.933638,17.678913,CI,0.1,27.89321,zone_2,Distribution Pipeline,complete,35,50,100
1862,75.93361,17.679164,75.933593,17.679415,CI,0.1,27.87491,zone_2,Distribution Pipeline,complete,35,50,100
1863,75.933035,17.678948,75.933016,17.679154,CI,0.1,22.86249,zone_2,Distribution Pipeline,complete,35,50,100
1864,75.932654,17.679936,75.934108,17.679942,CI,0.1,154.29552,zone_2,Distribution Pipeline,complete,35,50,100
1865,75.932107,17.680404,75.931293,17.680345,CI,0.1,86.62831,zone_2,Distribution Pipeline,complete,35,50,100
1866,75.932124,17.680136,75.931321,17.680081,CI,0.1,85.39202,zone_2,Distribution Pipeline,complete,35,50,100
1867,75.93214,17.679896,75.932567,17.679935,CI,0.1,45.53946,zone_2,Distribution Pipeline,complete,35,50,100
1868,75.924687,17.681487,75.924893,17.680968,CI,0.1,61.40505,zone_2,Distribution Pipeline,complete,35,50,100
1869,75.927681,17.682736,75.92774,17.682039,CI,0.1,77.3875,zone_2,Distribution Pipeline,complete,35,50,100
1870,75.949978,17.649984,75.950069,17.650411,CI,0.1,48.21812,zone_3,Distribution Pipeline,complete,35,50,100
1871,75.950253,17.649938,75.950352,17.650409,CI,0.1,53.22988,zone_3,Distribution Pipeline,complete,35,50,100
1872,75.951081,17.649721,75.95116,17.650164,CI,0.1,49.80855,zone_3,Distribution Pipeline,complete,35,50,100
1873,75.950904,17.649749,75.951,17.650221,CI,0.1,53.28789,zone_3,Distribution Pipeline,complete,35,50,100
1874,75.950746,17.649774,75.950824,17.650272,CI,0.1,55.7163,zone_3,Distribution Pipeline,complete,35,50,100
